Product_Name,Category,Profit_Per_Unit,Sales_Last_30_Days,Season_Used,Width_cm,Height_cm,Manufacturing_Date,Expiry_Date
Paperboat Soft Drink 850g,Beverages,36.19,289,Winter,4.8,5.1,03-08-2024,30-04-2025
Lizol Toilet Cleaner 400g,Household,23.09,242,Spring,14.1,15.7,25-02-2025,26-11-2025
Parle Chips 450g,Snacks,22.94,833,Autumn,3.3,23.6,05-10-2024,18-03-2025
Vim Air Freshener 100g,Household,27.05,43,Monsoon,17,3.8,27-06-2024,26-11-2024
Parle Chips 1500g,Snacks,23.67,818,Summer,4.9,3.4,20-03-2025,26-06-2025
ITC Namkeen 1250g,Snacks,9.68,72,Winter,10.4,28.8,21-01-2025,24-06-2025
Harpic Detergent Powder 50g,Household,36.67,13,Autumn,16.5,24.9,02-12-2024,24-08-2025
Amul Milk 100g,Dairy,36.23,289,Autumn,13,23.2,28-05-2024,02-12-2024
Tata Tea Juice 50g,Beverages,31.44,609,Summer,15.5,20.8,26-07-2024,15-12-2024
Amul Butter 1350g,Dairy,39.66,103,Spring,6.5,11.9,05-03-2025,02-07-2025
Vim Dishwash Liquid 700g,Household,12.64,148,Summer,17,15.4,11-11-2024,21-09-2025
Parle Namkeen 600g,Snacks,30.28,892,Autumn,17.9,28.7,17-10-2024,29-03-2025
Paperboat Soft Drink 1500g,Beverages,9.97,517,Summer,5.2,5.8,15-05-2024,24-02-2025
Surf Excel Air Freshener 950g,Household,8.76,109,Autumn,7.9,25,18-06-2024,13-12-2024
Harpic Toilet Cleaner 800g,Household,37.17,23,Summer,15.2,9.8,08-09-2024,22-07-2025
Britannia Namkeen 800g,Snacks,24.78,127,Spring,4,22.2,25-09-2024,09-01-2025
Patanjali Body Lotion 500g,Personal Care,20.98,738,Monsoon,17.6,19.8,14-05-2024,03-05-2025
Harpic Dishwash Liquid 1050g,Household,37.48,102,Monsoon,6.8,18.1,26-08-2024,19-06-2025
Paperboat Soft Drink 400g,Beverages,5.67,397,Monsoon,13.1,28.5,28-07-2024,19-06-2025
Himalaya Toothpaste 1450g,Personal Care,17.65,457,Summer,18.7,14.5,11-10-2024,16-02-2025
Parle Chips 200g,Snacks,24.86,518,Summer,14.4,5.8,11-06-2024,02-05-2025
Britannia Chips 900g,Snacks,37.65,418,Autumn,4.3,9.5,17-01-2025,23-08-2025
Himalaya Soap 400g,Personal Care,27.51,438,Spring,10.7,14.9,14-11-2024,24-10-2025
Parle Biscuits 250g,Snacks,48.88,988,Monsoon,15.3,20.2,01-06-2024,30-10-2024
Himalaya Face Wash 1450g,Personal Care,6.4,15,Spring,18.1,23.4,21-10-2024,15-07-2025
Dove Soap 1500g,Personal Care,19.79,228,Spring,6.2,28.3,12-11-2024,22-10-2025
Haldiram's Namkeen 850g,Snacks,15.42,186,Summer,3.4,5.3,06-12-2024,12-10-2025
Himalaya Soap 750g,Personal Care,5.59,763,Autumn,13.3,2.7,11-12-2024,03-08-2025
Dove Shampoo 50g,Personal Care,36.77,484,Monsoon,18.3,27.4,23-06-2024,02-01-2025
Surf Excel Dishwash Liquid 50g,Household,31.07,408,Spring,10.2,3.1,24-09-2024,15-04-2025
Lizol Detergent Powder 1400g,Household,29.42,226,Winter,8.2,27.1,08-02-2025,30-07-2025
Tata Tea Tea 1050g,Beverages,33.55,893,Autumn,6.3,17.2,12-11-2024,20-02-2025
Amul Yogurt 500g,Dairy,20.34,272,Spring,6.3,7.8,31-01-2025,29-07-2025
Vim Air Freshener 200g,Household,18.21,495,Spring,15.3,20.3,19-01-2025,26-07-2025
ITC Biscuits 1200g,Snacks,26.22,939,Autumn,19.3,20.2,27-06-2024,10-11-2024
Tata Tea Soft Drink 550g,Beverages,15.85,605,Summer,18.2,28.4,26-11-2024,01-11-2025
Britannia Chips 850g,Snacks,46.7,344,Monsoon,18.9,22.4,06-09-2024,09-02-2025
Tata Tea Coffee 1200g,Beverages,34.67,270,Winter,16.1,14.6,12-11-2024,11-09-2025
Surf Excel Toilet Cleaner 950g,Household,31.91,942,Monsoon,10.7,22.3,19-01-2025,11-12-2025
Himalaya Body Lotion 1450g,Personal Care,7.45,674,Monsoon,4,7.5,18-09-2024,12-04-2025
Bru Juice 1250g,Beverages,6.38,51,Autumn,14.3,1.9,02-10-2024,08-03-2025
Red Bull Tea 1200g,Beverages,22.47,1000,Autumn,5.5,4.2,14-07-2024,21-06-2025
Amul Paneer 1150g,Dairy,45.32,591,Monsoon,17.6,24.7,25-10-2024,03-04-2025
Dove Shampoo 700g,Personal Care,25.32,464,Autumn,15.4,3.7,20-07-2024,20-11-2024
Britannia Namkeen 750g,Snacks,45.43,355,Winter,8,9.3,05-02-2025,01-10-2025
Paperboat Soft Drink 650g,Beverages,33.48,349,Winter,8.3,10.9,14-06-2024,19-09-2024
Red Bull Soft Drink 950g,Beverages,10.95,973,Spring,9.1,23.3,12-03-2025,18-06-2025
Himalaya Toothpaste 200g,Personal Care,5.48,855,Winter,18.2,29.7,24-01-2025,03-01-2026
Paperboat Soft Drink 1050g,Beverages,19.36,632,Summer,18.3,1.3,16-06-2024,25-04-2025
Mother Dairy Cheese 150g,Dairy,31.87,959,Summer,2.1,29.6,02-01-2025,25-09-2025
Harpic Floor Cleaner 450g,Household,15.69,218,Autumn,3.5,25.4,01-06-2024,27-03-2025
Bru Tea 1150g,Beverages,46.5,286,Summer,13.2,4.7,22-02-2025,27-08-2025
Tata Tea Coffee 1150g,Beverages,14.36,905,Autumn,14.3,8.3,05-01-2025,07-11-2025
Red Bull Energy Drink 750g,Beverages,38.93,813,Winter,13.9,16,21-05-2024,22-10-2024
Dove Body Lotion 1050g,Personal Care,9.1,60,Winter,7.8,21.7,02-11-2024,08-08-2025
Red Bull Coffee 1200g,Beverages,47.54,567,Winter,14.4,5.4,26-01-2025,06-05-2025
ITC Chips 950g,Snacks,39.43,279,Autumn,9.5,2.1,11-07-2024,05-02-2025
ITC Chocolate 1250g,Snacks,32.83,36,Autumn,4.1,27.5,14-11-2024,12-05-2025
Red Bull Coffee 400g,Beverages,15.39,265,Autumn,18.6,9.8,05-08-2024,16-07-2025
Tata Tea Tea 150g,Beverages,43.87,468,Monsoon,8.4,13,03-09-2024,31-03-2025
Lizol Detergent Powder 850g,Household,46.73,613,Autumn,2.6,23.1,05-06-2024,10-02-2025
Vim Toilet Cleaner 250g,Household,25.52,523,Monsoon,18.4,23,09-12-2024,19-05-2025
Red Bull Tea 850g,Beverages,45.43,837,Autumn,14,5.3,28-12-2024,26-10-2025
Patanjali Body Lotion 850g,Personal Care,45.8,757,Monsoon,12,23.2,06-12-2024,27-04-2025
Harpic Toilet Cleaner 50g,Household,23.87,288,Winter,15.7,9,10-11-2024,03-07-2025
Amul Paneer 1300g,Dairy,22.48,43,Winter,6.4,26.3,03-08-2024,12-11-2024
Parle Chocolate 600g,Snacks,23.79,709,Summer,14,7.4,24-02-2025,23-10-2025
Surf Excel Dishwash Liquid 450g,Household,45.46,518,Autumn,18.1,26.2,18-10-2024,14-06-2025
Bru Energy Drink 1000g,Beverages,12.38,861,Autumn,10.5,9.9,19-10-2024,19-08-2025
Mother Dairy Milk 1050g,Dairy,46.72,850,Winter,6.2,1.6,28-05-2024,26-02-2025
Surf Excel Dishwash Liquid 1400g,Household,27.6,191,Monsoon,5.3,15.9,04-12-2024,05-03-2025
Red Bull Tea 800g,Beverages,17.86,615,Summer,6.2,19,28-02-2025,22-10-2025
Vim Detergent Powder 250g,Household,49.45,963,Monsoon,13.9,2.4,20-10-2024,14-02-2025
Vim Toilet Cleaner 1050g,Household,28.26,289,Spring,11,10.6,28-12-2024,23-11-2025
Lizol Detergent Powder 50g,Household,40.76,714,Winter,13.1,15.3,01-07-2024,12-04-2025
ITC Chocolate 1200g,Snacks,29.19,913,Autumn,12.1,20.1,10-03-2025,18-06-2025
Surf Excel Detergent Powder 1300g,Household,33.77,495,Autumn,12.7,12.1,29-11-2024,20-08-2025
Mother Dairy Cheese 500g,Dairy,24.24,701,Summer,11.5,17.2,05-02-2025,24-06-2025
Harpic Dishwash Liquid 1400g,Household,45.25,755,Winter,6.9,17.2,25-10-2024,10-04-2025
Red Bull Tea 50g,Beverages,31.73,412,Monsoon,18.3,24.3,22-06-2024,10-05-2025
Bru Energy Drink 400g,Beverages,6.93,602,Spring,12.7,29.7,27-12-2024,13-06-2025
Dove Body Lotion 1500g,Personal Care,19.09,181,Autumn,7.7,7.3,04-01-2025,03-07-2025
Himalaya Soap 650g,Personal Care,49.97,566,Spring,19,12.7,20-05-2024,12-09-2024
Lizol Dishwash Liquid 400g,Household,44.29,731,Monsoon,2.2,4.9,14-05-2024,29-10-2024
Amul Paneer 1050g,Dairy,8.02,491,Autumn,3.1,24,08-01-2025,22-04-2025
Paperboat Energy Drink 600g,Beverages,24.65,626,Spring,5.4,12.7,06-09-2024,27-03-2025
Lizol Toilet Cleaner 1000g,Household,31.83,152,Spring,10.4,12.5,06-10-2024,16-09-2025
Patanjali Shampoo 550g,Personal Care,10.95,493,Summer,10.2,27.7,23-11-2024,30-03-2025
ITC Chips 750g,Snacks,49.84,638,Monsoon,13.9,8.3,16-03-2025,30-12-2025
Britannia Biscuits 100g,Snacks,21.51,517,Winter,11.6,5.2,07-02-2025,04-10-2025
Haldiram's Chips 600g,Snacks,19.53,144,Autumn,11,26.3,11-09-2024,21-03-2025
Paperboat Tea 1450g,Beverages,36.12,525,Monsoon,16.1,8.5,08-12-2024,21-03-2025
Amul Milk 1350g,Dairy,17.78,504,Monsoon,16.9,15.1,27-08-2024,10-07-2025
Lizol Air Freshener 950g,Household,20.29,480,Autumn,18.5,11.7,09-02-2025,17-09-2025
Dove Body Lotion 800g,Personal Care,38.64,211,Monsoon,13.4,19.8,09-09-2024,01-06-2025
Paperboat Coffee 750g,Beverages,38.76,539,Winter,7.4,29.4,11-07-2024,01-12-2024
ITC Namkeen 250g,Snacks,25.58,946,Summer,15.8,5.9,26-12-2024,18-11-2025
Amul Milk 1400g,Dairy,6.38,208,Monsoon,14.7,23.5,02-04-2025,06-02-2026
Harpic Toilet Cleaner 1500g,Household,15.62,349,Winter,14.3,16.9,31-10-2024,17-03-2025
Parle Cookies 1150g,Snacks,17.53,229,Summer,16.8,20.8,10-07-2024,29-04-2025
ITC Chocolate 950g,Snacks,41.48,606,Spring,9.9,26.3,24-07-2024,17-06-2025
Himalaya Face Wash 500g,Personal Care,27.14,746,Autumn,13.9,23.4,17-05-2024,04-11-2024
Red Bull Energy Drink 550g,Beverages,28.29,652,Monsoon,11.9,3.8,11-04-2025,08-03-2026
Dove Toothpaste 1450g,Personal Care,33.82,974,Winter,6.5,28.7,28-06-2024,03-10-2024
Vim Toilet Cleaner 650g,Household,32.56,965,Spring,5.9,23.9,16-03-2025,14-12-2025
Mother Dairy Yogurt 350g,Dairy,35.7,863,Monsoon,13.3,24.3,22-08-2024,17-07-2025
Haldiram's Chips 1450g,Snacks,12.51,626,Spring,5.2,8.4,03-12-2024,10-08-2025
Colgate Toothpaste 1200g,Personal Care,10.87,90,Autumn,14.9,4.6,27-12-2024,17-07-2025
Mother Dairy Cheese 1100g,Dairy,7.32,142,Summer,8.2,5.2,10-08-2024,14-11-2024
Himalaya Soap 1150g,Personal Care,33.35,392,Summer,9.2,3.3,23-05-2024,23-02-2025
Himalaya Face Wash 400g,Personal Care,23.18,994,Monsoon,2.1,7.9,28-09-2024,14-08-2025
Britannia Namkeen 1050g,Snacks,14.34,886,Winter,18.3,6.6,13-07-2024,10-11-2024
Amul Milk 250g,Dairy,27.88,165,Autumn,2.1,22.6,20-01-2025,24-12-2025
Vim Detergent Powder 1350g,Household,24.77,948,Summer,3.9,2.5,06-03-2025,22-11-2025
Red Bull Coffee 1000g,Beverages,44.37,429,Monsoon,5.5,10.9,06-02-2025,02-06-2025
Bru Juice 500g,Beverages,30.53,871,Monsoon,19.3,28.5,15-12-2024,03-10-2025
Bru Coffee 950g,Beverages,35.79,680,Autumn,11.4,13.2,01-09-2024,31-05-2025
Britannia Cookies 250g,Snacks,38.73,988,Autumn,8.7,13.2,30-08-2024,10-03-2025
Himalaya Face Wash 1100g,Personal Care,39.06,188,Spring,12.7,7.3,01-08-2024,26-04-2025
Mother Dairy Cheese 1200g,Dairy,40.19,126,Autumn,7.4,22.4,04-10-2024,17-09-2025
Vim Detergent Powder 350g,Household,34.42,400,Winter,6.7,23.5,20-06-2024,23-11-2024
Vim Air Freshener 550g,Household,32.43,367,Autumn,4.4,23.4,22-12-2024,04-10-2025
Amul Butter 50g,Dairy,5.09,27,Spring,17.3,19.2,15-05-2024,03-10-2024
Britannia Chips 650g,Snacks,40.87,751,Winter,10.2,16,18-08-2024,21-06-2025
Lizol Dishwash Liquid 1400g,Household,31.05,726,Autumn,2.5,14.1,16-07-2024,24-02-2025
Haldiram's Cookies 450g,Snacks,14.02,827,Autumn,6.7,18.8,13-08-2024,03-03-2025
Harpic Floor Cleaner 1000g,Household,32.99,796,Winter,8.8,24.9,07-07-2024,11-11-2024
Surf Excel Dishwash Liquid 1250g,Household,36.52,191,Summer,4.1,16.7,24-12-2024,01-11-2025
Haldiram's Chocolate 1400g,Snacks,12.13,152,Spring,13.4,23.2,26-10-2024,22-08-2025
Haldiram's Biscuits 1300g,Snacks,29.79,684,Autumn,10.2,4.1,16-03-2025,26-11-2025
Tata Tea Energy Drink 400g,Beverages,20.35,629,Autumn,9.1,19.4,10-04-2025,09-03-2026
Red Bull Tea 900g,Beverages,48.46,557,Winter,13.4,6.7,20-02-2025,08-11-2025
Bru Coffee 1100g,Beverages,37.19,288,Monsoon,8.6,28.7,27-06-2024,05-04-2025
Amul Yogurt 1050g,Dairy,17.81,224,Autumn,16.8,14.8,17-11-2024,12-10-2025
Dove Body Lotion 650g,Personal Care,31.09,610,Spring,7.8,21.8,08-06-2024,18-01-2025
Colgate Soap 850g,Personal Care,27.69,647,Summer,7.1,26.2,10-12-2024,19-06-2025
ITC Chocolate 700g,Snacks,28.34,300,Spring,2.7,24.6,24-07-2024,15-11-2024
ITC Chips 400g,Snacks,33.21,262,Spring,18.6,21.9,24-09-2024,27-08-2025
Bru Juice 750g,Beverages,35.48,129,Monsoon,9.4,9.9,27-03-2025,21-09-2025
Mother Dairy Yogurt 600g,Dairy,40.32,884,Winter,6.5,15.9,06-07-2024,01-04-2025
Harpic Air Freshener 1100g,Household,5.46,288,Autumn,5.6,4.9,22-09-2024,22-06-2025
Harpic Air Freshener 550g,Household,15.04,228,Autumn,7.6,11.5,29-03-2025,22-02-2026
Paperboat Coffee 1400g,Beverages,9.52,919,Monsoon,14.6,5.6,02-08-2024,11-11-2024
Himalaya Body Lotion 50g,Personal Care,47.82,62,Autumn,6.8,1.3,06-01-2025,01-12-2025
Harpic Toilet Cleaner 100g,Household,7.57,383,Monsoon,10.9,6.3,25-12-2024,06-06-2025
Parle Chips 1450g,Snacks,27.1,213,Monsoon,6.3,28.9,10-04-2025,08-10-2025
Lizol Dishwash Liquid 650g,Household,29.95,774,Autumn,12,16,21-11-2024,23-09-2025
Britannia Namkeen 400g,Snacks,33.99,701,Winter,8.6,25,17-02-2025,16-11-2025
Tata Tea Energy Drink 1400g,Beverages,37.07,717,Winter,18,12.7,29-09-2024,30-08-2025
Colgate Shampoo 1200g,Personal Care,11.35,198,Spring,6.4,24.3,15-03-2025,03-11-2025
ITC Chips 1150g,Snacks,15.93,578,Spring,14.3,6.5,19-12-2024,14-04-2025
Parle Biscuits 1350g,Snacks,24.76,793,Autumn,4.5,24.7,11-07-2024,07-06-2025
Britannia Chips 700g,Snacks,33.61,661,Summer,4.1,15.3,15-11-2024,11-11-2025
Bru Tea 800g,Beverages,33.86,932,Summer,11.5,3.7,26-11-2024,30-10-2025
Bru Energy Drink 1450g,Beverages,7.85,728,Winter,16.1,7.4,25-09-2024,21-03-2025
Mother Dairy Butter 1250g,Dairy,23.58,708,Spring,10.2,18.3,11-03-2025,26-11-2025
Himalaya Soap 1350g,Personal Care,27.88,451,Spring,5.3,2.4,14-05-2024,11-12-2024
Himalaya Face Wash 1250g,Personal Care,47.02,930,Winter,12.2,18,07-09-2024,29-04-2025
Himalaya Shampoo 1350g,Personal Care,10.52,551,Monsoon,19.5,20.4,19-09-2024,02-09-2025
Parle Chocolate 1100g,Snacks,37.43,881,Spring,2.9,28.7,06-11-2024,16-09-2025
Patanjali Face Wash 800g,Personal Care,25.5,272,Monsoon,7.9,27.4,25-10-2024,05-06-2025
Lizol Air Freshener 850g,Household,22.69,209,Spring,7.9,17.1,08-07-2024,30-10-2024
Colgate Shampoo 100g,Personal Care,15.18,122,Summer,7.1,25.2,12-08-2024,06-08-2025
Amul Milk 800g,Dairy,30.34,405,Summer,5.7,10.7,21-01-2025,06-07-2025
Parle Biscuits 1000g,Snacks,28.08,768,Spring,9.7,1,24-09-2024,14-02-2025
ITC Chocolate 550g,Snacks,9.93,375,Spring,14.1,3.2,28-03-2025,01-10-2025
Himalaya Soap 100g,Personal Care,10.82,300,Spring,19.5,26.5,15-06-2024,14-01-2025
Colgate Face Wash 1150g,Personal Care,23.98,159,Autumn,12.4,10.3,13-05-2024,28-12-2024
Colgate Soap 500g,Personal Care,28.5,301,Spring,3.8,2.4,17-12-2024,07-11-2025
Tata Tea Tea 1150g,Beverages,35.45,321,Spring,17.4,26.7,03-03-2025,02-10-2025
Mother Dairy Paneer 1200g,Dairy,26.56,298,Spring,14.7,19.4,08-07-2024,27-03-2025
Haldiram's Chocolate 900g,Snacks,21.6,49,Monsoon,2.7,14.1,21-08-2024,14-06-2025
Britannia Cookies 700g,Snacks,41.3,860,Summer,11.8,15.5,04-11-2024,18-04-2025
Paperboat Soft Drink 750g,Beverages,12.5,792,Winter,15.8,5,31-05-2024,26-11-2024
Bru Energy Drink 1200g,Beverages,32.41,730,Autumn,19,19.6,10-09-2024,15-12-2024
Dove Toothpaste 400g,Personal Care,41.27,449,Summer,16.6,6.8,05-09-2024,25-04-2025
Vim Air Freshener 400g,Household,21.78,463,Spring,10.3,22.5,28-12-2024,05-06-2025
Colgate Body Lotion 1350g,Personal Care,21.36,991,Autumn,11.1,19.7,10-10-2024,24-04-2025
Colgate Shampoo 200g,Personal Care,23.09,373,Autumn,10.7,22.7,18-09-2024,11-07-2025
ITC Chips 1400g,Snacks,5.64,889,Spring,6.2,11.8,23-10-2024,26-08-2025
Tata Tea Soft Drink 50g,Beverages,14.94,424,Winter,18.5,9.9,02-02-2025,31-07-2025
Haldiram's Biscuits 1200g,Snacks,11.62,853,Winter,14.4,28.8,28-01-2025,30-04-2025
Patanjali Body Lotion 550g,Personal Care,12.73,188,Winter,9.9,23.5,16-09-2024,17-07-2025
Mother Dairy Cheese 750g,Dairy,19.73,943,Winter,13.5,8.5,13-01-2025,21-10-2025
Mother Dairy Milk 200g,Dairy,27.34,975,Winter,11.8,3.3,18-08-2024,10-08-2025
ITC Chocolate 200g,Snacks,45.28,509,Winter,4.6,14.4,26-12-2024,19-06-2025
Red Bull Coffee 950g,Beverages,38.99,753,Spring,6.2,4.5,16-12-2024,17-04-2025
Surf Excel Air Freshener 650g,Household,23.48,951,Autumn,13.7,8.4,17-11-2024,16-04-2025
Britannia Chocolate 500g,Snacks,20.99,656,Monsoon,16,21,28-02-2025,27-10-2025
Mother Dairy Milk 1100g,Dairy,33.25,130,Autumn,3.2,14.1,17-05-2024,07-12-2024
Bru Coffee 1250g,Beverages,18.77,24,Summer,12.6,5.2,01-01-2025,25-05-2025
Colgate Shampoo 500g,Personal Care,33.3,75,Winter,4.5,7.4,06-08-2024,23-05-2025
Lizol Toilet Cleaner 1200g,Household,6.42,257,Autumn,3.5,13.7,16-03-2025,15-02-2026
Colgate Toothpaste 350g,Personal Care,13.63,890,Autumn,16.8,24,12-05-2024,26-04-2025
Parle Namkeen 450g,Snacks,34.6,453,Winter,10.2,8.7,18-11-2024,17-02-2025
Surf Excel Detergent Powder 450g,Household,32.37,35,Spring,3.1,20.8,05-04-2025,07-08-2025
Surf Excel Dishwash Liquid 950g,Household,25.45,444,Autumn,13,16.1,26-10-2024,03-04-2025
Parle Cookies 850g,Snacks,33.28,248,Monsoon,13.3,29,21-05-2024,24-01-2025
Tata Tea Coffee 300g,Beverages,25.77,49,Autumn,7.3,1.4,27-10-2024,04-09-2025
Red Bull Tea 1250g,Beverages,33.53,185,Monsoon,13.8,29.2,31-12-2024,26-12-2025
Surf Excel Detergent Powder 1150g,Household,28.25,53,Winter,10.1,10.3,11-07-2024,04-03-2025
Haldiram's Biscuits 650g,Snacks,8.88,622,Autumn,15,3,10-09-2024,07-06-2025
Himalaya Body Lotion 850g,Personal Care,38.02,510,Monsoon,2.9,27.1,26-05-2024,06-04-2025
Britannia Cookies 600g,Snacks,8.32,799,Winter,17.9,23.1,10-07-2024,01-03-2025
Bru Tea 600g,Beverages,44.54,485,Summer,17,29.6,05-03-2025,05-06-2025
Britannia Namkeen 1500g,Snacks,45.77,71,Winter,16.6,12.7,23-09-2024,19-07-2025
Paperboat Coffee 1450g,Beverages,49.3,491,Summer,2.1,12.8,29-08-2024,02-04-2025
Britannia Chips 200g,Snacks,15.22,781,Monsoon,3.9,29.3,12-12-2024,07-09-2025
Red Bull Soft Drink 1500g,Beverages,42.09,650,Spring,13.6,25.9,31-07-2024,06-11-2024
Amul Yogurt 1100g,Dairy,48.26,16,Monsoon,16.7,23.3,02-07-2024,27-12-2024
Parle Cookies 1000g,Snacks,37.62,722,Autumn,5.9,21.3,05-02-2025,03-12-2025
Dove Face Wash 550g,Personal Care,14.52,482,Winter,12.9,18.3,24-07-2024,15-06-2025
Harpic Toilet Cleaner 500g,Household,48.92,166,Summer,8.6,17.1,30-06-2024,25-12-2024
Amul Butter 600g,Dairy,22.68,237,Autumn,18.4,24.1,29-12-2024,24-09-2025
Paperboat Coffee 100g,Beverages,11.67,806,Spring,17.2,6.1,03-02-2025,28-01-2026
Himalaya Shampoo 1000g,Personal Care,28.98,234,Winter,12.5,23.2,17-06-2024,24-02-2025
Lizol Air Freshener 100g,Household,22.43,712,Monsoon,17.9,25.2,14-08-2024,19-02-2025
Tata Tea Juice 1250g,Beverages,39.45,235,Monsoon,15.7,24.8,01-01-2025,28-12-2025
Amul Cheese 300g,Dairy,32.35,171,Summer,15.1,27.9,18-05-2024,30-09-2024
Lizol Floor Cleaner 800g,Household,42.05,118,Summer,3.6,8.9,16-06-2024,12-06-2025
Lizol Floor Cleaner 250g,Household,8.71,685,Autumn,14.8,9.4,20-09-2024,08-06-2025
Lizol Detergent Powder 300g,Household,33.19,416,Spring,6.9,12.5,07-06-2024,18-02-2025
Surf Excel Detergent Powder 1400g,Household,28.41,347,Spring,6.2,21.1,24-10-2024,17-02-2025
Parle Namkeen 400g,Snacks,15.04,614,Summer,10.7,21,21-05-2024,27-12-2024
Himalaya Shampoo 500g,Personal Care,32.41,482,Winter,10.3,5.5,20-11-2024,23-06-2025
Paperboat Soft Drink 50g,Beverages,15.15,12,Spring,16.2,26.7,23-08-2024,20-08-2025
Himalaya Toothpaste 800g,Personal Care,17.22,19,Winter,20,11.6,04-02-2025,21-10-2025
Parle Biscuits 1500g,Snacks,34.16,218,Winter,9.7,23.8,29-08-2024,16-04-2025
Vim Floor Cleaner 500g,Household,20.22,814,Summer,10.1,9.4,22-08-2024,11-03-2025
Bru Juice 450g,Beverages,42.02,531,Autumn,8.3,18,02-04-2025,13-03-2026
Harpic Detergent Powder 1300g,Household,44.9,279,Spring,7.7,21.3,16-10-2024,15-10-2025
Parle Chips 750g,Snacks,46.25,681,Monsoon,17.2,8.8,17-09-2024,02-04-2025
Tata Tea Juice 1150g,Beverages,9.12,813,Summer,5,21.5,23-11-2024,19-03-2025
Vim Dishwash Liquid 1250g,Household,18.6,71,Monsoon,13.1,14.8,01-06-2024,10-03-2025
Haldiram's Chocolate 1100g,Snacks,9.07,330,Spring,3.8,17.4,01-01-2025,22-04-2025
Paperboat Energy Drink 1200g,Beverages,39.39,608,Autumn,10,4.1,11-06-2024,26-11-2024
Surf Excel Toilet Cleaner 850g,Household,31.72,359,Spring,15.8,27.7,23-03-2025,27-09-2025
Surf Excel Toilet Cleaner 900g,Household,6.17,482,Summer,13.8,10.8,16-01-2025,03-10-2025
Amul Yogurt 1450g,Dairy,44.84,355,Spring,6,26.9,27-06-2024,10-04-2025
Red Bull Coffee 150g,Beverages,17.51,846,Winter,17.5,1.1,26-03-2025,13-01-2026
Surf Excel Floor Cleaner 350g,Household,32.71,605,Summer,13.5,12,16-02-2025,12-06-2025
Amul Milk 1500g,Dairy,33.54,203,Spring,15.4,13.8,28-05-2024,13-05-2025
Patanjali Face Wash 350g,Personal Care,40.57,541,Winter,8.5,18.2,06-07-2024,11-06-2025
Parle Namkeen 800g,Snacks,19.51,525,Spring,15.5,29.4,12-12-2024,07-12-2025
Colgate Shampoo 1150g,Personal Care,23.11,872,Autumn,10.3,21.9,25-09-2024,29-05-2025
Vim Floor Cleaner 1100g,Household,27.09,102,Summer,13.6,10.5,25-07-2024,06-06-2025
Surf Excel Air Freshener 400g,Household,17.78,768,Monsoon,14.2,29.4,04-07-2024,22-02-2025
Dove Soap 1350g,Personal Care,31.47,528,Monsoon,14.1,25.4,27-02-2025,08-06-2025
Tata Tea Tea 950g,Beverages,26.34,299,Monsoon,16.2,21.9,26-10-2024,19-09-2025
Patanjali Body Lotion 300g,Personal Care,24.12,131,Autumn,4.3,27.6,06-08-2024,14-04-2025
Tata Tea Juice 950g,Beverages,40.83,724,Spring,2.8,16.2,03-07-2024,23-05-2025
Mother Dairy Yogurt 1250g,Dairy,35.7,727,Winter,17.6,16.9,03-09-2024,20-04-2025
Red Bull Juice 700g,Beverages,10.02,569,Winter,8,1.2,31-05-2024,08-04-2025
Surf Excel Detergent Powder 900g,Household,37.48,508,Spring,19.4,24.3,08-08-2024,31-12-2024
ITC Chocolate 1500g,Snacks,40.15,404,Summer,10.7,11.3,28-10-2024,19-08-2025
Vim Dishwash Liquid 1050g,Household,44.28,132,Winter,16.4,14.5,20-07-2024,19-07-2025
Bru Energy Drink 650g,Beverages,37.94,913,Summer,17.6,3.7,02-08-2024,10-11-2024
Haldiram's Chips 1400g,Snacks,24.81,737,Spring,18.4,26,28-06-2024,27-04-2025
ITC Cookies 1100g,Snacks,26.59,610,Winter,7.8,27.9,03-10-2024,18-01-2025
Paperboat Juice 1100g,Beverages,36.91,243,Autumn,2.9,6.9,13-06-2024,25-02-2025
Haldiram's Cookies 300g,Snacks,24.09,849,Monsoon,19.4,23,16-06-2024,04-12-2024
Red Bull Energy Drink 1500g,Beverages,29.5,775,Winter,8.7,15,23-08-2024,10-02-2025
Surf Excel Floor Cleaner 550g,Household,7.85,140,Spring,19.4,19,19-06-2024,17-11-2024
ITC Chocolate 300g,Snacks,27.32,536,Autumn,10.1,5.5,28-05-2024,18-03-2025
Paperboat Soft Drink 600g,Beverages,35.15,955,Winter,6.5,6.5,27-05-2024,16-09-2024
Dove Shampoo 750g,Personal Care,28.09,835,Monsoon,4.2,25.6,24-03-2025,07-03-2026
Britannia Chips 1050g,Snacks,15.44,426,Winter,5.9,5,05-01-2025,15-09-2025
Amul Butter 1150g,Dairy,41.7,451,Autumn,7.9,4.3,25-11-2024,03-04-2025
ITC Biscuits 450g,Snacks,30.96,547,Summer,17.1,18.4,03-10-2024,16-05-2025
Bru Tea 900g,Beverages,13.42,46,Spring,16.9,16.8,01-01-2025,03-05-2025
Dove Soap 1000g,Personal Care,9.43,978,Autumn,3.1,2.8,26-07-2024,03-04-2025
Tata Tea Tea 100g,Beverages,17.14,489,Winter,4.1,16.7,20-07-2024,28-04-2025
Surf Excel Dishwash Liquid 600g,Household,36.84,442,Winter,17,6.8,16-05-2024,16-12-2024
